pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,batter_name,pitcher_name
FF,2024-08-12,98.9,-2.5,5.81,"Ort, Kaleb",676356,672391,field_out,hit_into_play,,,,,5,Jonny DeLuca pops out to first baseman Jon Singleton in foul territory.,R,R,R,TB,HOU,X,3,popup,1,1,2024,-0.68,1.58,0.0248579107355824,2.3085341197116835,,,,2,9,Bot,181.37,170.31,,,,,8.431496116376708,-143.57442039665085,-7.675526485333545,-11.570796373761288,38.16562440667262,-8.639936931434194,3.2,1.48,145,77.3,65,97.8,2461,6.2,745058,673237,572138,514888,608324,665161,676801,676694,694175,54.35,0.013,0.015,0.0,1,0,0,3,71,3,4-Seam Fastball,1,6,1,6,6,1,1,6,Infield shade,Standard,204,-0.001,-0.244,73.5,7.3,0.02,0.244,88.0,-5,-5,0.001,0.001,32,25,32,26,1,3,3,1,2,1,0.79,0.68,0.68,47.5,1.6034364031673218,1.9234454234252565,26.990476038237205,37.05206923058347,26.918206603926645,jonny deluca,kaleb ort
FF,2024-08-12,97.6,-2.64,5.71,"Ort, Kaleb",676356,672391,,foul,,,,,11,Foul,R,R,R,TB,HOU,S,,,1,0,2024,-0.39,1.82,-0.9442379848901928,3.069435725609221,,,,2,9,Bot,,,,,,,5.464551215669526,-141.8336495679933,-5.7145823743469615,-6.600841581705709,36.04703570101972,-6.528320065387351,3.2,1.48,5,73.7,-31,97.0,2530,6.3,745058,673237,572138,514888,608324,665161,676801,676694,694175,54.2,,,,,,,,71,2,4-Seam Fastball,1,6,1,6,6,1,1,6,Infield shade,Standard,198,0.0,-0.051,17.1,4.7,,0.051,88.0,-5,-5,0.001,0.001,32,25,32,26,1,3,3,1,2,1,0.6,0.39,0.39,44.6,-20.348960544261917,44.00906248096335,35.569400170298174,25.75949944557582,13.385835314502977,jonny deluca,kaleb ort
FF,2024-08-12,98.2,-2.4,5.79,"Ort, Kaleb",676356,672391,,ball,,,,,12,Ball,R,R,R,TB,HOU,B,,,0,0,2024,-0.34,1.75,0.8702121384173951,3.382382912253373,,,,2,9,Bot,,,,,,,9.599314613611089,-142.5793561886804,-5.000913882507584,-6.965129750724816,35.92178873118125,-7.409622316210274,3.18,1.51,,,,97.4,2542,6.2,745058,673237,572138,514888,608324,665161,676801,676694,694175,54.31,,,,,,,,71,1,4-Seam Fastball,1,6,1,6,6,1,1,6,Infield shade,Standard,197,0.0,0.04,,,,-0.04,,-5,-5,0.001,0.001,32,25,32,26,1,3,3,1,2,1,0.64,0.34,0.34,45.3,,,,,,jonny deluca,kaleb ort
FC,2024-08-12,91.5,-2.77,5.6,"Ort, Kaleb",666624,672391,field_out,hit_into_play,,,,,5,Christopher Morel flies out to left fielder Chas McCormick.,R,R,R,TB,HOU,X,7,fly_ball,1,0,2024,0.53,0.86,0.2136566255992139,2.61454242671626,,,,1,9,Bot,39.51,88.6,,,,,6.362340625981404,-133.19058795119196,-3.515175566801436,4.915376210631439,28.346720043069723,-21.34293267729389,3.64,1.67,344,91.5,34,91.3,2340,6.1,745058,673237,572138,514888,608324,665161,676801,676694,694175,54.39,0.034,0.049,0.0,1,0,0,3,70,2,Cutter,1,6,1,6,6,1,1,6,Infield shade,Standard,185,-0.002,-0.295,77.9,8.3,0.086,0.295,91.5,-5,-5,0.003,0.003,32,25,32,25,1,3,3,1,2,1,1.86,-0.53,-0.53,41.6,15.976568360665423,-17.57688389586856,24.062205258177144,38.13560471756294,41.58553045646057,christopher morel,kaleb ort
FC,2024-08-12,90.5,-2.76,5.68,"Ort, Kaleb",666624,672391,,ball,,,,,12,Ball,R,R,R,TB,HOU,B,,,0,0,2024,0.47,0.84,0.6946150978014021,3.911357145391383,,,,1,9,Bot,,,,,,,7.610850410010271,-131.69015875410977,-0.2767898440506452,3.828423175525293,27.77099760526875,-22.522998494038827,3.66,1.6,,,,90.4,2293,6.2,745058,673237,572138,514888,608324,665161,676801,676694,694175,54.3,,,,,,,,70,1,Cutter,1,6,1,6,6,1,1,6,Infield shade,Standard,178,0.0,0.039,,,,-0.039,,-5,-5,0.003,0.003,32,25,32,25,1,3,3,1,2,1,1.94,-0.47,-0.47,46.4,,,,,,christopher morel,kaleb ort
FF,2024-08-12,97.6,-2.45,5.81,"Ort, Kaleb",670224,672391,strikeout,swinging_strike,,,,,2,Kameron Misner strikes out swinging.,R,L,R,TB,HOU,S,2,,1,2,2024,-0.64,1.65,-0.010300113412903,3.241374548894388,,,,0,9,Bot,,,,,,,8.013613727854167,-141.86194312118982,-5.134523676294135,-10.523123034837582,34.84342811367718,-9.005424612993547,3.55,1.63,,,,97.1,2557,6.3,745058,673237,572138,514888,608324,665161,676801,676694,694175,54.25,,0.0,0.0,1,0,0,,69,4,4-Seam Fastball,1,6,1,6,6,1,1,6,Infield shade,Standard,200,-0.004,-0.186,67.2,5.5,,0.186,,-5,-5,0.007,0.007,32,26,32,26,1,0,3,2,2,4,0.77,0.64,-0.64,44.7,-10.575237473287478,38.06544062324703,42.172712355530486,39.18009597461136,13.35745185706302,kameron misner,kaleb ort
CH,2024-08-12,90.6,-2.81,5.55,"Ort, Kaleb",670224,672391,,called_strike,,,,,9,Called Strike,R,L,R,TB,HOU,S,,,1,1,2024,-1.28,0.66,0.4931119266853656,1.9813668092017973,,,,0,9,Bot,,,,,,,10.970168062522108,-131.4292899169591,-4.30578396579584,-17.257829238685165,29.22043594702905,-23.805905854699333,3.55,1.66,,,,90.2,2017,6.3,745058,673237,572138,514888,608324,665161,676801,676694,694175,54.19,,,,,,,,69,3,Changeup,1,6,1,6,6,1,1,6,Infield shade,Standard,230,-0.001,-0.056,,,,0.056,,-5,-5,0.008,0.008,32,26,32,26,1,0,3,2,2,4,2.15,1.28,-1.28,40.7,,,,,,kameron misner,kaleb ort
FC,2024-08-12,91.9,-2.82,5.63,"Ort, Kaleb",670224,672391,,foul,,,,,5,Foul,R,L,R,TB,HOU,S,,,1,0,2024,-0.19,1.37,0.062059295251944,2.4030220697159344,,,,0,9,Bot,,,,,,,7.6779266308141825,-133.5448020322828,-5.247991236579928,-3.969565419670834,29.308501103076438,-14.836829123623705,3.55,1.63,191,81.5,70,91.4,2509,6.1,745058,673237,572138,514888,608324,665161,676801,676694,694175,54.4,,,,,,,,69,2,Cutter,1,6,1,6,6,1,1,6,Infield shade,Standard,202,-0.001,-0.049,75.9,8.1,,0.049,88.0,-5,-5,0.009,0.009,32,26,32,26,1,0,3,2,2,4,1.34,0.19,-0.19,38.1,17.142253034677967,-8.561132811108296,39.92314833141104,37.7736212219751,36.53451469785824,kameron misner,kaleb ort
FF,2024-08-12,96.8,-2.83,5.75,"Ort, Kaleb",670224,672391,,ball,,,,,13,Ball,R,L,R,TB,HOU,B,,,0,0,2024,-0.64,1.71,-1.131839033204689,2.084590267069657,,,,0,9,Bot,,,,,,,5.933803661909056,-140.60354135110194,-7.99383435327503,-9.928244310023892,35.592100013172335,-7.826623180912499,3.5,1.63,,,,95.5,2558,5.9,745058,673237,572138,514888,608324,665161,676801,676694,694175,54.58,,,,,,,,69,1,4-Seam Fastball,1,6,1,6,6,1,1,6,Infield shade,Standard,206,0.001,0.038,,,,-0.038,,-5,-5,0.008,0.008,32,26,32,26,1,0,3,2,2,4,0.75,0.64,-0.64,42.0,,,,,,kameron misner,kaleb ort
CH,2024-08-12,85.0,-1.92,5.78,"Sulser, Cole",670541,642121,strikeout,swinging_strike_blocked,,,,,13,Yordan Alvarez strikes out swinging.,R,L,R,TB,HOU,S,2,,1,2,2024,-1.29,0.97,-0.4470540731049706,-0.1395674023949307,,,,2,9,Top,,,,,,,6.026298715337981,-123.36125229836394,-9.46055884717223,-14.336104481950626,24.744425914820816,-20.581264138424697,3.54,1.61,,,,85.0,1671,6.5,745058,656577,650490,666624,676609,670764,666185,642350,676356,54.02,,0.0,0.0,1,0,0,,68,4,Changeup,1,6,6,1,6,1,6,1,Infield shade,Standard,235,0.0,-0.18,62.3,9.0,,0.18,,-5,5,0.008,0.992,34,27,34,27,1,4,97,1,20,1,2.21,1.29,-1.29,45.2,26.97896626934857,-13.853579507420358,46.98047375456862,39.54852868786541,48.92211038657095,yordan álvarez,cole sulser
