pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,batter_name,pitcher_name
FS,2024-08-29,86.2,-2.32,5.34,"Yates, Kirby",657757,489446,field_out,hit_into_play,,,,,13,"Gavin Sheets grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",R,L,R,CWS,TEX,X,4,ground_ball,1,0,2024,-1.28,-0.36,-0.4069428475338934,1.340210407758032,,,,2,9,Bot,138.04,160.29,,,,,7.137674586688077,-125.36046401305272,-2.574692214611601,-14.8550828089104,23.20502607733162,-35.72153094240694,3.38,1.69,2,58.0,-35,86.6,1143,6.4,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.09,0.118,0.101,0.0,1,0,0,1,69,2,Split-Finger,1,2,1,2,2,1,1,2,Infield shade,Standard,270,-0.052,-0.295,74.9,8.9,0.127,0.295,88.0,-1,-1,0.052,0.052,37,28,37,28,1,3,2,1,2,1,3.41,1.28,-1.28,23.6,14.485164027527052,-23.740620573590245,35.10532408851122,38.86575500552334,42.56120239715163,gavin sheets,kirby yates
FS,2024-08-29,85.8,-2.32,5.41,"Yates, Kirby",657757,489446,,ball,,,,,11,Ball,R,L,R,CWS,TEX,B,,,0,0,2024,-0.97,-0.12,-1.6615167067619552,3.062922644068718,,,,2,9,Bot,,,,,,,3.508877179766219,-124.93815337136468,0.913528450453515,-10.88101024647837,24.4015999224915,-33.82269481762095,3.35,1.66,,,,85.7,1009,6.1,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.38,,,,,,,,69,1,Split-Finger,1,2,1,2,2,1,1,2,Infield shade,Standard,269,0.005,0.04,,,,-0.04,,-1,-1,0.047,0.047,37,28,37,28,1,3,2,1,2,1,3.2,0.97,-0.97,24.2,,,,,,gavin sheets,kirby yates
FS,2024-08-29,85.1,-2.19,5.36,"Yates, Kirby",683734,489446,strikeout,swinging_strike,,,,,13,Andrew Vaughn strikes out swinging.,R,R,R,CWS,TEX,S,2,,3,2,2024,-0.97,-0.05,-0.7743475559594365,1.0106747635756808,,,,1,9,Bot,,,,,,,5.2649805317521,-123.91397214206329,-3.849003303335053,-11.042096080387532,22.4500678943976,-32.21349118580237,3.15,1.5,,,,85.5,1072,6.3,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.18,,0.0,0.0,1,0,0,,68,7,Split-Finger,1,2,1,2,2,1,1,2,Standard,Standard,267,-0.083,-0.332,71.3,8.8,,0.332,,-1,-1,0.13,0.13,37,26,37,26,1,3,2,1,2,1,3.17,0.97,0.97,25.7,23.386184126861977,-32.83852920300353,39.57229206136115,29.46091510678212,48.62570109355688,andrew vaughn,kirby yates
FS,2024-08-29,85.1,-2.28,5.42,"Yates, Kirby",683734,489446,,foul,,,,,11,Foul,R,R,R,CWS,TEX,S,,,3,2,2024,-0.82,-0.03,-1.2339553225593791,2.607059399324444,,,,1,9,Bot,,,,,,,4.100363364570232,-124.10476704615115,-0.3966142226354209,-9.259102236205468,19.26582781608745,-32.59292739645266,3.15,1.5,354,107.5,22,86.1,918,6.3,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.21,,,,,,,,68,6,Split-Finger,1,2,1,2,2,1,1,2,Standard,Standard,273,0.0,0.0,75.4,7.3,,0.0,107.5,-1,-1,0.13,0.13,37,26,37,26,1,3,2,1,2,1,3.11,0.82,0.82,24.2,16.25523726618094,-19.80808785072632,27.324446549295324,23.95369826128204,43.7061262496934,andrew vaughn,kirby yates
FF,2024-08-29,94.0,-2.13,5.52,"Yates, Kirby",683734,489446,,ball,,,,,12,Ball,R,R,R,CWS,TEX,B,,,2,2,2024,-1.05,1.56,0.7969437363553216,4.214783195263611,,,,1,9,Bot,,,,,,,9.847932984854529,-136.58473829016276,-1.105739114274833,-15.268986862083365,30.312957340147943,-12.613542765950127,3.09,1.47,,,,93.5,2335,6.1,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.39,,,,,,,,68,5,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,222,0.022,0.108,,,,-0.108,,-1,-1,0.108,0.108,37,26,37,26,1,3,2,1,2,1,1.03,1.05,1.05,26.4,,,,,,andrew vaughn,kirby yates
FS,2024-08-29,85.3,-2.1,5.43,"Yates, Kirby",683734,489446,,ball,,,,,14,Ball,R,R,R,CWS,TEX,B,,,1,2,2024,-1.14,0.14,1.2278235129568706,0.137957519141104,,,,1,9,Bot,,,,,,,10.114825286621937,-123.78460205976528,-6.476618942453688,-13.653783445259952,21.83211858820466,-29.67476685984047,3.09,1.41,,,,85.7,1056,6.4,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.08,,,,,,,,68,4,Split-Finger,1,2,1,2,2,1,1,2,Standard,Standard,269,0.01,0.043,,,,-0.043,,-1,-1,0.098,0.098,37,26,37,26,1,3,2,1,2,1,2.98,1.14,1.14,28.2,,,,,,andrew vaughn,kirby yates
FS,2024-08-29,86.0,-2.16,5.51,"Yates, Kirby",683734,489446,,ball,,,,,11,Ball,R,R,R,CWS,TEX,B,,,0,2,2024,-1.12,0.13,-1.8528772048149011,2.5256040068214998,,,,1,9,Bot,,,,,,,2.982256935904418,-125.23936969249633,-1.12820316608124,-12.38931719214482,23.790891260552133,-30.78324177908339,3.12,1.47,,,,86.1,925,6.2,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.29,,,,,,,,68,3,Split-Finger,1,2,1,2,2,1,1,2,Standard,Standard,265,0.007,0.02,,,,-0.02,,-1,-1,0.091,0.091,37,26,37,26,1,3,2,1,2,1,2.93,1.12,1.12,29.0,,,,,,andrew vaughn,kirby yates
FF,2024-08-29,93.8,-2.27,5.49,"Yates, Kirby",683734,489446,,foul,,,,,3,Foul,R,R,R,CWS,TEX,S,,,0,1,2024,-1.2,1.27,0.6594556842559505,3.0289220041156515,,,,1,9,Bot,,,,,,,10.184456471268646,-136.13342070185627,-3.391719863840737,-17.181250821144307,30.435759394869468,-15.790029752756864,3.15,1.5,200,78.5,55,93.3,2284,6.2,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.3,,,,,,,,68,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,229,-0.014,-0.057,72.5,7.3,,0.057,88.0,-1,-1,0.105,0.105,37,26,37,26,1,3,2,1,2,1,1.34,1.2,1.2,25.9,15.657041087510072,12.357211119486912,21.78830684133605,47.14989264185032,25.46971696147795,andrew vaughn,kirby yates
FS,2024-08-29,85.7,-2.19,5.44,"Yates, Kirby",683734,489446,,foul,,,,,4,Foul,R,R,R,CWS,TEX,S,,,0,0,2024,-1.0,-0.03,-0.3610758111036252,2.1332137731289365,,,,1,9,Bot,,,,,,,6.326790997903346,-124.75467855193097,-1.5210680940429275,-11.635086733808782,23.57242988407125,-32.37501067419254,3.15,1.5,26,88.8,-4,85.9,1002,6.2,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.25,,,,,,,,68,1,Split-Finger,1,2,1,2,2,1,1,2,Standard,Standard,272,-0.01,-0.037,74.4,8.4,,0.037,88.8,-1,-1,0.115,0.115,37,26,37,26,1,3,2,1,2,1,3.11,1.0,1.0,26.2,19.14010972542745,-32.850153109169256,27.211956636399805,33.83557998564341,47.6664861102818,andrew vaughn,kirby yates
FF,2024-08-29,93.6,-2.22,5.44,"Yates, Kirby",643217,489446,home_run,hit_into_play,,,,,9,Andrew Benintendi homers (15) on a fly ball to right field.,R,L,R,CWS,TEX,X,,fly_ball,2,2,2024,-1.22,1.1,0.4341054101914516,1.4700009396374163,,,,1,9,Bot,233.33,84.09,,,,,9.505969463457616,-135.95307686233528,-6.932242468210597,-17.11243433637099,27.57172081705758,-17.214108579514654,3.19,1.49,386,102.0,31,93.7,2248,6.3,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.24,0.6171555555555556,1.2330444444444444,2.0,1,0,3,6,67,7,4-Seam Fastball,0,2,0,2,2,1,1,2,Infield shade,Standard,227,0.071,1.614,67.7,7.4,2.413777777777778,-1.614,102.0,-2,-2,0.044,0.044,37,29,37,30,1,3,2,1,2,1,1.5,1.22,-1.22,26.1,19.716772560100747,-8.054845487496383,47.36803426112685,22.718827207770545,38.61282812250703,andrew benintendi,kirby yates
FS,2024-08-29,86.9,-2.33,5.38,"Yates, Kirby",643217,489446,,foul,,,,,14,Foul,R,L,R,CWS,TEX,S,,,2,2,2024,-1.33,-0.08,0.1212576236816509,1.0930557058069763,,,,1,9,Bot,,,,,,,8.609545613291008,-126.36274982239983,-3.9769108378743017,-15.971501465383351,23.607457931579752,-32.44859120785037,3.19,1.49,,,,87.4,1199,6.4,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.06,,,,,,,,67,6,Split-Finger,0,2,0,2,2,0,0,2,Infield shade,Standard,260,0.0,0.0,69.1,7.3,,0.0,,-2,-2,0.044,0.044,37,29,37,30,1,3,2,1,2,1,3.08,1.33,-1.33,25.5,23.09865410758138,-8.40347877120725,43.08751314357363,25.567207942132093,44.13391082152531,andrew benintendi,kirby yates
FF,2024-08-29,94.5,-2.19,5.47,"Yates, Kirby",643217,489446,,ball,,,,,14,Ball,R,L,R,CWS,TEX,B,,,1,2,2024,-1.15,1.16,1.6675093164060637,2.0534471289184704,,,,1,9,Bot,,,,,,,12.533726226741576,-137.0945759723079,-5.797562638744669,-17.197562988650166,28.434153451042626,-16.303565145162715,3.19,1.52,,,,94.3,2392,6.2,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.33,,,,,,,,67,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,224,0.005,0.043,,,,-0.043,,-2,-2,0.039,0.039,37,29,37,30,1,3,2,1,2,1,1.39,1.15,-1.15,28.2,,,,,,andrew benintendi,kirby yates
FF,2024-08-29,93.6,-2.25,5.46,"Yates, Kirby",643217,489446,,foul,,,,,4,Foul,R,L,R,CWS,TEX,S,,,1,2,2024,-1.21,1.54,-0.7403914618901049,2.348431213102968,,,,1,9,Bot,,,,,,,6.552589025930064,-136.1298517838923,-5.652667413760526,-16.5192956197764,30.13017167182274,-12.00095244734263,3.19,1.49,85,81.2,77,93.2,2355,6.1,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.39,,,,,,,,67,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,229,0.0,0.0,66.5,7.1,,0.0,88.0,-2,-2,0.039,0.039,37,29,37,30,1,3,2,1,2,1,1.07,1.21,-1.21,28.2,15.62477287390294,-4.365953353584268,28.05864924681803,37.24472516660789,35.06418830230358,andrew benintendi,kirby yates
FF,2024-08-29,93.5,-2.37,5.44,"Yates, Kirby",643217,489446,,swinging_strike,,,,,1,Swinging Strike,R,L,R,CWS,TEX,S,,,1,1,2024,-1.01,1.5,-0.4148989433050024,3.1110684606938337,,,,1,9,Bot,,,,,,,7.213793766010764,-136.0508729739939,-3.559310257551119,-14.087305538779372,28.89201213610941,-12.951153028260798,3.19,1.49,,,,93.2,2409,6.0,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.46,,,,,,,,67,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,225,-0.006,-0.061,67.5,6.1,,0.061,,-2,-2,0.045,0.045,37,29,37,30,1,3,2,1,2,1,1.1,1.01,-1.01,24.2,12.313593523962023,7.520546260284155,28.42403998936452,33.549322542929545,27.031919532679275,andrew benintendi,kirby yates
FS,2024-08-29,86.6,-2.3,5.47,"Yates, Kirby",643217,489446,,ball,,,,,13,Ball,R,L,R,CWS,TEX,B,,,0,1,2024,-1.1,0.05,-1.221076591342927,1.3959014621933483,,,,1,9,Bot,,,,,,,4.817797445879632,-126.11669500226968,-3.7009247989042175,-12.688679689651964,23.571787026890927,-31.092139008893792,3.19,1.52,,,,86.9,1125,6.3,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.22,,,,,,,,67,2,Split-Finger,0,2,0,2,2,0,0,2,Infield shade,Standard,268,0.003,0.024,,,,-0.024,,-2,-2,0.042,0.042,37,29,37,30,1,3,2,1,2,1,2.96,1.1,-1.1,26.1,,,,,,andrew benintendi,kirby yates
FF,2024-08-29,93.0,-2.36,5.41,"Yates, Kirby",643217,489446,,called_strike,,,,,1,Called Strike,R,L,R,CWS,TEX,S,,,0,0,2024,-0.72,1.22,-0.6906664806861464,2.731345497242719,,,,1,9,Bot,,,,,,,5.848235466456874,-135.43723429326573,-3.7887929863931222,-10.148628051848748,27.705328576308474,-16.489427488107708,3.13,1.49,,,,93.0,2355,6.1,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.4,,,,,,,,67,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,224,-0.005,-0.037,,,,0.037,,-2,-2,0.047,0.047,37,29,37,30,1,3,2,1,2,1,1.4,0.72,-0.72,23.8,,,,,,andrew benintendi,kirby yates
FS,2024-08-29,86.4,-2.25,5.47,"Yates, Kirby",673357,489446,field_out,hit_into_play,,,,,13,Luis Robert Jr. flies out to left fielder Wyatt Langford.,R,R,R,CWS,TEX,X,7,fly_ball,2,2,2024,-1.15,0.22,-0.1325792924025486,1.6489825155916755,,,,0,9,Bot,86.42,91.82,,,,,7.389299349770679,-125.66646287463212,-3.422574221272562,-13.626699790531314,21.85387161919104,-29.40575470897851,3.88,1.82,284,80.0,35,87.0,1242,6.4,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.11,0.034,0.032,0.0,1,0,0,3,66,5,Split-Finger,0,2,0,2,2,0,0,2,Standard,Standard,258,-0.043,-0.227,70.9,8.6,0.045,0.227,88.0,-2,-2,0.09,0.09,37,26,37,27,1,3,2,1,2,1,2.8,1.15,1.15,27.1,15.856269051307349,-22.305897940396843,46.66218190014808,33.63285555320877,39.72776847249183,luis robert,kirby yates
FF,2024-08-29,93.2,-2.02,5.47,"Yates, Kirby",673357,489446,,ball,,,,,14,Ball,R,R,R,CWS,TEX,B,,,1,2,2024,-1.07,1.38,1.926580020666893,2.1842444523012383,,,,0,9,Bot,,,,,,,12.442134981520976,-135.2343320802918,-5.742791689960544,-15.676864676962005,26.085695755344886,-14.071819605405596,3.88,1.79,,,,93.3,2411,6.3,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.24,,,,,,,,66,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,223,0.007,0.04,,,,-0.04,,-2,-2,0.083,0.083,37,26,37,27,1,3,2,1,2,1,1.24,1.07,1.07,26.6,,,,,,luis robert,kirby yates
FF,2024-08-29,93.4,-2.44,5.41,"Yates, Kirby",673357,489446,,swinging_strike,,,,,5,Swinging Strike,R,R,R,CWS,TEX,S,,,1,1,2024,-1.12,1.47,-0.0802099411074368,3.229854327224622,,,,0,9,Bot,,,,,,,8.510318437778158,-135.7379538993353,-3.0796762556412784,-15.659839285798638,29.63214087767353,-13.54174411620391,3.88,1.82,,,,93.1,2386,6.2,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.32,,,,,,,,66,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,228,-0.01,-0.056,79.7,7.2,,0.056,,-2,-2,0.093,0.093,37,26,37,27,1,3,2,1,2,1,1.15,1.12,1.12,23.8,3.177522567667843,10.805144894953406,33.03406913399048,33.76894055822332,22.68644660480303,luis robert,kirby yates
FS,2024-08-29,86.2,-2.32,5.44,"Yates, Kirby",673357,489446,,swinging_strike,,,,,14,Swinging Strike,R,R,R,CWS,TEX,S,,,1,0,2024,-1.07,0.34,0.4052416369423899,1.5570742752806104,,,,0,9,Bot,,,,,,,8.64480830883703,-125.26602175202342,-3.692826432642314,-12.945937335927894,24.24175655127532,-28.0489329455134,3.88,1.82,,,,86.3,1237,6.3,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.16,,,,,,,,66,2,Split-Finger,0,2,0,2,2,0,0,2,Standard,Standard,262,-0.012,-0.049,80.1,8.8,,0.049,,-2,-2,0.105,0.105,37,26,37,27,1,3,2,1,2,1,2.73,1.07,1.07,25.0,24.36763941768913,-18.55545489253135,41.88925299907869,39.74996462935613,38.82253614146997,luis robert,kirby yates
FF,2024-08-29,92.9,-2.32,5.37,"Yates, Kirby",673357,489446,,ball,,,,,12,Ball,R,R,R,CWS,TEX,B,,,0,0,2024,-1.13,1.54,1.0467092257723574,2.865470201520787,,,,0,9,Bot,,,,,,,11.0722164688719,-134.9374992836174,-4.018529529592675,-16.11009817927277,27.26394175574069,-12.637256421716913,3.88,1.82,,,,92.9,2382,6.2,746748,641680,663993,543760,673962,608369,694671,665750,608671,54.25,,,,,,,,66,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,225,0.01,0.038,,,,-0.038,,-2,-2,0.095,0.095,37,26,37,27,1,3,2,1,2,1,1.1,1.13,1.13,24.0,,,,,,luis robert,kirby yates
