pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,batter_name,pitcher_name
FF,2024-09-08,93.2,-2.48,5.39,"Yates, Kirby",666160,489446,field_out,hit_into_play,,,,,12,Mickey Moniak flies out to second baseman Marcus Semien.,R,L,R,TEX,LAA,X,4,fly_ball,0,2,2024,-0.57,1.35,0.8743770238545024,3.075653366984888,,,683021,2,9,Top,158.04,132.25,,,,,9.800762792609568,-135.39406898597997,-3.0943519601380536,-9.297137222589004,31.24990944641144,-15.07539831336293,3.37,1.55,190,91.9,61,92.3,2175,6.0,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.54,0.013,0.017,0.0,1,0,0,3,72,3,4-Seam Fastball,7,4,4,7,4,7,4,7,Infield shade,Standard,222,0.008,-0.17,73.4,7.1,0.025,0.17,91.9,3,-3,0.992,0.008,37,26,37,26,1,1,1,1,4,1,1.29,0.57,-0.57,26.7,15.05014578665644,-13.954522277105022,35.061483847158854,30.33112550762523,32.84900806490495,mickey moniak,kirby yates
FS,2024-09-08,85.7,-2.4,5.22,"Yates, Kirby",666160,489446,,foul,,,,,14,Foul,R,L,R,TEX,LAA,S,,,0,1,2024,-0.81,-0.08,0.4647102831421253,0.8760985718730079,,,683021,2,9,Top,,,,,,,8.396823461076027,-124.49367090839246,-3.7990619288975234,-10.208710059554278,26.091653206792465,-32.36131816833143,3.37,1.55,27,91.9,-1,85.3,1244,6.3,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.24,,,,,,,,72,2,Split-Finger,7,4,4,7,4,7,4,7,Infield shade,Standard,260,0.002,-0.054,72.8,8.5,,0.054,91.9,3,-3,0.99,0.01,37,26,37,26,1,1,1,1,4,1,3.2,0.81,-0.81,24.4,19.77145574943991,-12.925742132440831,42.96581276104923,34.87805808956636,39.22699892065029,mickey moniak,kirby yates
FF,2024-09-08,93.1,-2.44,5.29,"Yates, Kirby",666160,489446,,called_strike,,,,,9,Called Strike,R,L,R,TEX,LAA,S,,,0,0,2024,-0.86,1.13,0.6354625962902215,1.4979405075710066,,,683021,2,9,Top,,,,,,,9.731203396037468,-135.07634467171397,-6.3242800227997735,-12.830316773979426,32.21044387643508,-17.127453356989395,3.42,1.57,,,,92.2,2367,6.1,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.36,,,,,,,,72,1,4-Seam Fastball,7,4,4,7,4,7,4,7,Infield shade,Standard,226,0.002,-0.047,,,,0.047,,3,-3,0.988,0.012,37,26,37,26,1,1,1,1,4,1,1.54,0.86,-0.86,25.0,,,,,,mickey moniak,kirby yates
FF,2024-09-08,93.3,-2.38,5.28,"Yates, Kirby",683021,489446,walk,ball,,,,,14,Michael Stefanic walks.,R,R,R,TEX,LAA,B,,,3,2,2024,-0.79,1.15,1.07796860076931,1.7634023373964984,,,,2,9,Top,,,,,,,10.53285793462973,-135.30195472905908,-5.675371286733087,-12.154094539755397,31.92132265564316,-16.99982764238498,3.38,1.55,,,,92.2,2270,6.0,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.51,,0.689131,0.7,1,0,0,,71,6,4-Seam Fastball,7,4,4,7,4,7,4,7,Standard,Standard,227,-0.007,0.267,,,,-0.267,,3,-3,0.995,0.005,37,28,37,28,1,3,1,3,4,1,1.51,0.79,0.79,24.3,,,,,,michael stefanic,kirby yates
FF,2024-09-08,93.6,-2.38,5.5,"Yates, Kirby",683021,489446,,ball,,,,,11,Ball,R,R,R,TEX,LAA,B,,,2,2,2024,-0.88,1.02,-0.225361902394097,3.940292412250504,,,,2,9,Top,,,,,,,7.42827315035077,-136.0646663705268,-0.4455600503630577,-12.617255813229695,33.967413487696184,-19.80600876321947,3.31,1.56,,,,92.4,2282,6.0,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.53,,,,,,,,71,5,4-Seam Fastball,7,4,4,7,4,7,4,7,Standard,Standard,226,-0.001,0.106,,,,-0.106,,3,-3,0.996,0.004,37,28,37,28,1,3,1,3,4,1,1.62,0.88,0.88,29.0,,,,,,michael stefanic,kirby yates
FS,2024-09-08,85.4,-2.47,5.3,"Yates, Kirby",683021,489446,,ball,,,,,14,Ball,R,R,R,TEX,LAA,B,,,1,2,2024,-0.41,-0.53,0.7902308002040161,0.1067884690101541,,,,2,9,Top,,,,,,,8.465651496728723,-124.06916091191182,-4.815825365990768,-6.004104547274946,25.54360311028485,-36.79486599691212,3.33,1.52,,,,84.9,1094,6.1,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.35,,,,,,,,71,4,Split-Finger,7,4,4,7,4,7,4,7,Standard,Standard,269,-0.001,0.039,,,,-0.039,,3,-3,0.997,0.003,37,28,37,28,1,3,1,3,4,1,3.67,0.41,0.41,25.7,,,,,,michael stefanic,kirby yates
FS,2024-09-08,85.3,-2.29,5.3,"Yates, Kirby",683021,489446,,swinging_strike,,,,,14,Swinging Strike,R,R,R,TEX,LAA,S,,,1,1,2024,-0.51,-0.24,0.6745893616560414,0.9501849505280342,,,,2,9,Top,,,,,,,7.970354538678958,-124.05217067520064,-3.460877192803549,-6.864689628061903,24.303973954858616,-34.118528886424826,3.33,1.53,,,,85.0,983,6.1,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.4,,,,,,,,71,3,Split-Finger,7,4,4,7,4,7,4,7,Standard,Standard,269,0.001,-0.064,68.5,7.8,,0.064,,3,-3,0.996,0.004,37,28,37,28,1,3,1,3,4,1,3.37,0.51,0.51,25.6,23.24383559437577,-32.26651150883924,33.12829871214397,43.10201577142392,51.38392352453356,michael stefanic,kirby yates
FF,2024-09-08,93.7,-2.49,5.28,"Yates, Kirby",683021,489446,,ball,,,,,12,Ball,R,R,R,TEX,LAA,B,,,0,1,2024,-0.8,1.15,1.2644920648975515,2.5931088327146363,,,,2,9,Top,,,,,,,11.40073252144399,-135.94587922619817,-3.6255190647112343,-12.629168827292434,33.089262425541726,-17.365602556767445,3.33,1.57,,,,92.7,2369,6.1,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.38,,,,,,,,71,2,4-Seam Fastball,7,4,4,7,4,7,4,7,Standard,Standard,229,-0.001,0.029,,,,-0.029,,3,-3,0.997,0.003,37,28,37,28,1,3,1,3,4,1,1.49,0.8,0.8,24.7,,,,,,michael stefanic,kirby yates
FF,2024-09-08,94.5,-2.43,5.26,"Yates, Kirby",683021,489446,,called_strike,,,,,9,Called Strike,R,R,R,TEX,LAA,S,,,0,0,2024,-0.74,1.24,0.4881704675822916,1.938882087986856,,,,2,9,Top,,,,,,,9.204845272619243,-137.11697310981157,-5.620184049110905,-11.503915518781469,33.215807532882096,-15.46792396727902,3.27,1.44,,,,93.6,2355,6.1,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.39,,,,,,,,71,1,4-Seam Fastball,7,4,4,7,4,7,4,7,Standard,Standard,226,0.001,-0.041,,,,0.041,,3,-3,0.996,0.004,37,28,37,28,1,3,1,3,4,1,1.35,0.74,0.74,25.6,,,,,,michael stefanic,kirby yates
FS,2024-09-08,85.0,-2.34,5.33,"Yates, Kirby",677941,489446,field_out,hit_into_play,,,,,4,Jordyn Adams flies out to right fielder Adolis García.,R,R,R,TEX,LAA,X,9,fly_ball,2,2,2024,-0.41,0.01,-0.3230395814573643,2.493182409916405,,,,1,9,Top,180.9,86.69,,,,,5.533021539532123,-123.73863237570085,-0.3333116361468367,-5.284665432411418,25.232059138871115,-32.21256760611323,3.46,1.65,310,87.1,35,84.7,1131,6.1,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.36,0.029,0.044,0.0,1,0,0,3,70,5,Split-Finger,7,4,4,7,4,7,4,7,Standard,Standard,259,0.01,-0.225,74.7,7.2,0.07,0.225,88.0,3,-3,0.986,0.014,37,24,37,25,1,3,1,,4,2,3.15,0.41,0.41,25.3,6.156193535300321,9.05823713219135,31.857688979097528,35.42343619815095,27.90710539608573,jordyn adams,kirby yates
FF,2024-09-08,93.2,-2.38,5.3,"Yates, Kirby",677941,489446,,ball,,,,,14,Ball,R,R,R,TEX,LAA,B,,,1,2,2024,-0.57,1.27,1.1892227725517048,1.425690189577186,,,,1,9,Top,,,,,,,10.318623834781912,-135.11993546972698,-6.811898126063698,-9.541681136369156,34.5769551756052,-15.208936141767376,3.6,1.69,,,,91.7,2338,6.0,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.51,,,,,,,,70,4,4-Seam Fastball,7,4,4,7,4,7,4,7,Standard,Standard,228,-0.002,0.043,,,,-0.043,,3,-3,0.988,0.012,37,24,37,25,1,3,1,,4,2,1.41,0.57,0.57,24.8,,,,,,jordyn adams,kirby yates
FF,2024-09-08,92.4,-2.54,5.55,"Yates, Kirby",677941,489446,,ball,,,,,11,Ball,R,R,R,TEX,LAA,B,,,0,2,2024,-0.82,1.5,-1.6406430426845358,3.6844207200854298,,,,1,9,Top,,,,,,,4.044786128422718,-134.29912308637887,-2.0452510603381464,-10.809989468442248,36.35079874113859,-14.11887321343379,3.46,1.69,,,,90.6,2312,5.9,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.64,,,,,,,,70,3,4-Seam Fastball,7,4,4,7,4,7,4,7,Standard,Standard,221,-0.001,0.02,,,,-0.02,,3,-3,0.989,0.011,37,24,37,25,1,3,1,,4,2,1.24,0.82,0.82,30.0,,,,,,jordyn adams,kirby yates
FF,2024-09-08,92.9,-2.52,5.5,"Yates, Kirby",677941,489446,,swinging_strike,,,,,4,Swinging Strike,R,R,R,TEX,LAA,S,,,0,1,2024,-0.87,1.22,-0.8267306254829507,2.307519731233495,,,,1,9,Top,,,,,,,6.200431132424365,-134.9992301918473,-4.927872831601296,-12.110321169291089,34.732204722169364,-16.384514831673,3.46,1.65,,,,91.5,2280,5.9,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.58,,,,,,,,70,2,4-Seam Fastball,7,4,4,7,4,7,4,7,Standard,Standard,223,0.002,-0.057,75.5,7.0,,0.057,,3,-3,0.987,0.013,37,24,37,25,1,3,1,,4,2,1.47,0.87,0.87,28.9,-4.274398900570744,16.570194772429566,42.08174337503362,30.09641650668834,20.374631037477023,jordyn adams,kirby yates
FF,2024-09-08,93.7,-2.66,5.29,"Yates, Kirby",677941,489446,,called_strike,,,,,8,Called Strike,R,R,R,TEX,LAA,S,,,0,0,2024,-0.66,1.26,-0.0730257810065845,2.229553432494927,,,,1,9,Top,,,,,,,8.075078552964086,-136.02822724097658,-4.846952136538507,-10.096939187757046,33.861950635682255,-15.632868345984294,3.62,1.71,,,,92.6,2268,6.1,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.44,,,,,,,,70,1,4-Seam Fastball,7,4,4,7,4,7,4,7,Standard,Standard,231,0.002,-0.037,,,,0.037,,3,-3,0.985,0.015,37,24,37,25,1,3,1,,4,2,1.37,0.66,0.66,22.3,,,,,,jordyn adams,kirby yates
FF,2024-09-08,92.0,-2.53,5.37,"Yates, Kirby",642136,489446,field_out,hit_into_play,,,,,13,"Matt Thaiss grounds out, pitcher Kirby Yates to first baseman Nathaniel Lowe.",R,L,R,TEX,LAA,X,1,ground_ball,0,1,2024,-0.86,1.15,-0.2324469175560314,1.3813983196385102,,,,0,9,Top,130.85,190.27,,,,,7.631184047851929,-133.47027451087507,-6.586724028007973,-12.163920643477654,34.885918119799776,-17.093646899082444,3.45,1.65,6,69.4,-13,90.4,2310,6.0,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.5,0.045,0.048,0.0,1,0,0,2,69,2,4-Seam Fastball,7,4,4,7,4,7,4,7,Infield shade,Standard,231,0.016,-0.217,75.8,9.2,0.05,0.217,88.0,3,-3,0.969,0.031,37,29,37,29,1,3,1,3,4,3,1.6,0.86,-0.86,24.5,18.639443275387663,-20.068218225220136,36.09839197712633,37.34264303167001,42.81433942436643,matt thaiss,kirby yates
FF,2024-09-08,93.6,-2.51,5.31,"Yates, Kirby",642136,489446,,swinging_strike,,,,,1,Swinging Strike,R,L,R,TEX,LAA,S,,,0,0,2024,-1.2,1.09,-0.675724137580024,3.20623878029566,,,,0,9,Top,,,,,,,7.3371367300360095,-136.01947258388898,-1.963393572766555,-16.535045842774288,35.19727066391755,-18.595823214341845,3.45,1.65,,,,92.3,2251,6.0,744965,608348,663993,543760,677649,669701,694671,608671,666969,54.48,,,,,,,,69,1,4-Seam Fastball,7,4,4,7,4,7,4,7,Infield shade,Standard,225,0.003,-0.037,60.3,6.9,,0.037,,3,-3,0.966,0.034,37,29,37,29,1,3,1,3,4,3,1.56,1.2,-1.2,24.3,1.284104597220324,35.27123583362306,21.31118992798712,42.28355659304269,12.878701981537946,matt thaiss,kirby yates
SL,2024-09-08,84.9,-1.69,4.76,"Miller, Ryan",543760,668943,field_out,hit_into_play,,,,,5,Marcus Semien lines out to second baseman Michael Stefanic.,R,R,R,TEX,LAA,X,4,line_drive,0,2,2024,0.36,0.02,0.0051895307863787,2.484693970861158,608671,,,2,8,Bot,144.22,136.63,,,,,3.239359401242253,-123.50756314815898,1.0271771137743388,2.980430686731079,26.67224047411037,-32.45207841521925,3.32,1.62,167,59.9,25,84.4,2373,6.2,744965,642136,694384,683021,641779,687263,621493,666160,677941,54.32,0.484,0.436,0.0,1,0,0,4,68,6,Slider,7,4,7,4,4,7,7,4,Infield shade,Standard,88,-0.004,-0.174,65.3,7.1,0.484,0.174,88.0,3,3,0.97,0.97,28,33,28,34,1,4,4,1,5,2,3.17,-0.36,-0.36,35.0,-0.028785707981353,11.357295578743608,32.21964256694705,33.078298044700354,23.07796786955556,marcus semien,ryan miller
FF,2024-09-08,93.2,-1.75,4.57,"Miller, Ryan",543760,668943,,foul,,,,,2,Foul,R,R,R,TEX,LAA,S,,,0,2,2024,-0.61,1.31,-0.1191608293894564,2.971588030355784,608671,,,2,8,Bot,,,,,,,5.529475629574824,-135.5642639013144,-1.1222097168626726,-8.839398521490551,35.42209684215502,-16.162268838900875,3.32,1.62,178,76.0,64,92.4,2329,6.3,744965,642136,694384,683021,641779,687263,621493,666160,677941,54.24,,,,,,,,68,5,4-Seam Fastball,7,4,7,4,4,7,7,4,Infield shade,Standard,228,0.0,0.0,64.5,7.1,,0.0,88.0,3,3,0.97,0.97,28,33,28,34,1,4,4,1,5,2,1.35,0.61,0.61,30.0,6.114840624958878,-3.625191563976711,30.8071841393138,31.73735710044425,25.068862311943363,marcus semien,ryan miller
ST,2024-09-08,79.4,-1.71,4.75,"Miller, Ryan",543760,668943,,foul,,,,,14,Foul,R,R,R,TEX,LAA,S,,,0,2,2024,2.03,0.18,1.3984390151444488,2.072327322233003,608671,,,2,8,Bot,,,,,,,3.020929023575744,-115.5739028243578,0.597659874780804,17.558313641522908,22.003069717631263,-30.92935687387885,3.32,1.62,185,62.5,33,79.9,2428,6.7,744965,642136,694384,683021,641779,687263,621493,666160,677941,53.84,,,,,,,,68,4,Sweeper,7,4,7,4,4,7,7,4,Infield shade,Standard,76,0.0,0.0,56.2,8.0,,0.0,88.0,3,3,0.97,0.97,28,33,28,34,1,4,4,1,5,2,3.44,-2.03,-2.03,36.3,14.200355279995286,-1.5833092213498443,31.369486048640947,49.27096506308676,28.59280221017096,marcus semien,ryan miller
FF,2024-09-08,94.3,-1.57,4.63,"Miller, Ryan",543760,668943,,foul,,,,,6,Foul,R,R,R,TEX,LAA,S,,,0,2,2024,-0.8,1.16,0.7886086760663743,2.265132016384853,608671,,,2,8,Bot,,,,,,,7.943132061518995,-137.00102833512074,-2.937153261190968,-12.032918255769909,34.822762641598494,-17.225413900878177,3.32,1.62,178,75.8,18,93.9,2216,6.5,744965,642136,694384,683021,641779,687263,621493,666160,677941,54.01,,,,,,,,68,3,4-Seam Fastball,7,4,7,4,4,7,7,4,Infield shade,Standard,229,0.0,0.0,65.5,7.6,,0.0,88.0,3,3,0.97,0.97,28,33,28,34,1,4,4,1,5,2,1.44,0.8,0.8,31.4,8.58870821022511,12.971784249862708,34.09894939657247,42.93946134090767,18.091062529975737,marcus semien,ryan miller
