pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,batter_name,pitcher_name
SI,2024-07-07,96.7,3.01,5.65,"Hader, Josh",543877,623352,home_run,hit_into_play,,,,,5,Christian Vázquez homers (4) on a fly ball to left field.,R,R,L,MIN,HOU,X,,fly_ball,3,2,2024,0.57,1.55,-0.1581984447085561,2.207082022035608,,,,0,9,Bot,33.69,84.9,,,,,-9.840467877418767,-140.39569800874207,-7.232405188420651,9.67154801965978,29.76557359199541,-10.150962196835868,3.25,1.62,362,101.8,41,97.8,2265,6.9,745883,673237,572138,514888,608324,665161,643289,676694,663550,53.59,0.2133333333333333,0.4118333333333333,2.0,1,0,3,5,71,7,Sinker,2,2,2,2,2,3,3,2,Standard,Standard,150,0.35,1.035,73.9,7.6,0.814,-1.035,101.8,0,0,0.65,0.65,30,33,30,34,1,3,2,2,2,1,0.89,0.57,-0.57,34.1,13.999601411481898,-17.588694223611437,28.56348388329961,35.552104456388854,38.563134131573584,christian vázquez,josh hader
SI,2024-07-07,96.6,2.98,5.7,"Hader, Josh",543877,623352,,foul,,,,,6,Foul,R,R,L,MIN,HOU,S,,,3,2,2024,0.71,1.34,0.7963885020632189,2.3473274292080784,,,,0,9,Bot,,,,,,,-7.483607604079578,-140.47695949694827,-6.521035273572101,11.01568687158093,28.260905955624125,-13.11117356560876,3.25,1.62,242,82.1,54,97.6,2169,6.6,745883,673237,572138,514888,608324,665161,643289,676694,663550,53.86,,,,,,,,71,6,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,154,0.0,0.0,63.7,7.0,,0.0,88.0,0,0,0.65,0.65,30,33,30,34,1,3,2,2,2,1,1.08,0.71,-0.71,36.7,9.695062830363522,21.838941928411444,24.92986389098348,47.28487136302532,21.79681552795966,christian vázquez,josh hader
SI,2024-07-07,97.2,3.04,5.64,"Hader, Josh",543877,623352,,ball,,,,,11,Ball,R,R,L,MIN,HOU,B,,,2,2,2024,0.67,1.48,-0.0316665012655944,3.943547845913284,,,,0,9,Bot,,,,,,,-9.83016697037338,-141.2523552462263,-2.4365590780561277,11.15076324688038,29.66883636990977,-11.92872465802592,3.46,1.74,,,,98.0,2346,6.6,745883,673237,572138,514888,608324,665161,643289,676694,663550,53.87,,,,,,,,71,5,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,153,0.017,0.107,,,,-0.107,,0,0,0.633,0.633,30,33,30,34,1,3,2,2,2,1,0.93,0.67,-0.67,34.2,,,,,,christian vázquez,josh hader
SI,2024-07-07,96.5,3.05,5.75,"Hader, Josh",543877,623352,,called_strike,,,,,12,Called Strike,R,R,L,MIN,HOU,S,,,2,1,2024,0.81,1.44,0.83927015852245,3.5178936983122897,,,,0,9,Bot,,,,,,,-7.78269158024221,-140.41219390983255,-3.706874400991366,12.449996027194953,29.3526890666788,-12.411233682430094,3.35,1.63,,,,97.5,2309,6.7,745883,673237,572138,514888,608324,665161,643289,676694,663550,53.79,,,,,,,,71,4,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,152,-0.013,-0.069,,,,0.069,,0,0,0.646,0.646,30,33,30,34,1,3,2,2,2,1,0.99,0.81,-0.81,35.1,,,,,,christian vázquez,josh hader
SL,2024-07-07,84.2,3.15,5.54,"Hader, Josh",543877,623352,,ball,,,,,12,Ball,R,R,L,MIN,HOU,B,,,1,1,2024,-0.13,0.07,1.239154884778456,3.092837854214739,,,,0,9,Bot,,,,,,,-4.195339691362344,-122.66241851605164,0.5153349006334953,-0.5437847039309422,22.654534625704464,-31.722981938032,3.39,1.54,,,,84.9,2456,6.6,745883,673237,572138,514888,608324,665161,643289,676694,663550,53.94,,,,,,,,71,3,Slider,2,2,2,2,2,2,2,2,Standard,Standard,305,0.01,0.053,,,,-0.053,,0,0,0.636,0.636,30,33,30,34,1,3,2,2,2,1,3.12,-0.13,0.13,33.0,,,,,,christian vázquez,josh hader
SL,2024-07-07,84.2,3.42,5.53,"Hader, Josh",543877,623352,,ball,,,,,14,Ball,R,R,L,MIN,HOU,B,,,0,1,2024,0.02,0.04,1.1293447735094189,1.8884826546707991,,,,0,9,Bot,,,,,,,-5.392961735877923,-122.63649031607876,-2.2108057492376574,1.270169323492642,23.386425511986296,-31.50236343107103,3.46,1.58,,,,84.7,2542,6.5,745883,673237,572138,514888,608324,665161,643289,676694,663550,54.03,,,,,,,,71,2,Slider,2,2,2,2,2,2,2,2,Standard,Standard,317,0.006,0.025,,,,-0.025,,0,0,0.63,0.63,30,33,30,34,1,3,2,2,2,1,3.15,0.02,-0.02,32.5,,,,,,christian vázquez,josh hader
SI,2024-07-07,95.3,3.17,5.74,"Hader, Josh",543877,623352,,foul,,,,,2,Foul,R,R,L,MIN,HOU,S,,,0,0,2024,0.58,1.61,0.0855422064584957,2.886792787323328,,,,0,9,Bot,,,,,,,-9.483460721400425,-138.46938680985392,-5.492250850236865,9.60993260632501,31.46319447227948,-10.40173732048624,3.25,1.62,137,84.3,80,95.9,2307,6.7,745883,673237,572138,514888,608324,665161,643289,676694,663550,53.76,,,,,,,,71,1,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,150,-0.009,-0.037,75.3,7.5,,0.037,88.0,0,0,0.639,0.639,30,33,30,34,1,3,2,2,2,1,0.91,0.58,-0.58,35.8,14.264199437414645,-16.159602118896743,22.62721790389623,40.53524304894336,36.116605994505136,christian vázquez,josh hader
KC,2024-07-07,87.8,-2.29,5.82,"Duran, Jhoan",676801,661395,strikeout,swinging_strike,,,,,14,Chas McCormick strikes out swinging.,R,R,R,MIN,HOU,S,2,,1,2,2024,0.39,-0.58,1.3195156632883862,1.155969261636057,,673237,676694,2,9,Top,,,,,,,7.954352710764409,-127.74643335492104,-4.060337931621113,2.849525139955117,22.71583309568662,-37.9840870662997,3.33,1.56,,,,88.5,2481,6.4,745883,543877,467793,650489,669304,686797,622534,621439,596146,54.08,,0.0,0.0,1,0,0,,70,4,Knuckle Curve,2,2,2,2,2,2,2,2,Standard,Standard,42,0.088,-0.189,61.9,9.2,,0.189,,0,0,0.551,0.4489999999999999,26,29,26,29,1,3,5,1,1,2,3.5,-0.39,-0.39,31.3,36.6580837230168,-22.486211363544605,34.32116533854465,57.30784261619465,38.28042680539912,chas mccormick,jhoan durán
FS,2024-07-07,97.9,-2.28,5.88,"Duran, Jhoan",676801,661395,,called_strike,,,,,6,Called Strike,R,R,R,MIN,HOU,S,,,1,1,2024,-0.84,0.03,0.7361007605318058,2.498206207492318,,673237,676694,2,9,Top,,,,,,,10.068912622151736,-142.37479664987407,-3.749466164420961,-13.573488979326994,29.99910938841229,-31.145294552285144,3.37,1.57,,,,98.3,1699,6.3,745883,543877,467793,650489,669304,686797,622534,621439,596146,54.15,,,,,,,,70,3,Split-Finger,2,2,2,2,2,2,2,2,Standard,Standard,228,0.023,-0.076,,,,0.076,,0,0,0.528,0.472,26,29,26,29,1,3,5,1,1,2,2.34,0.84,0.84,31.2,,,,,,chas mccormick,jhoan durán
FF,2024-07-07,100.3,-2.23,5.95,"Duran, Jhoan",676801,661395,,ball,,,,,3,Ball,R,R,R,MIN,HOU,B,,,0,1,2024,-0.88,1.36,0.8036778568783568,3.309238319935895,,673237,676694,2,9,Top,,,,,,,10.481631396857304,-145.64514432904917,-5.176990177947141,-14.929500725654444,31.92429154401415,-11.681264622277329,3.46,1.74,,,,100.6,1928,6.4,745883,543877,467793,650489,669304,686797,622534,621439,596146,54.09,,,,,,,,70,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,229,-0.012,0.033,,,,-0.033,,0,0,0.54,0.4599999999999999,26,29,26,29,1,3,5,1,1,2,0.9,0.88,0.88,32.9,,,,,,chas mccormick,jhoan durán
